academic_id;notification_day;mask_type;affected_people_count;case_1;case_2;case_3;case_4;case_5;case_6
ACADÊMICO_2363;6;no_mask;36;0.615675;0.044344;0.026033;0.013089;0.109542;0.085987
ACADÊMICO_2363;6;surgery_mask;36;0.217034;0.011286;0.006576;0.003289;0.028657;0.022268
ACADÊMICO_2363;6;n95_mask;36;0.002460;0.000114;0.000066;0.000033;0.000291;0.000225
ACADÊMICO_2363;7;no_mask;36;0.615675;0.044344;0.026033;0.013089;0.109542;0.085987
ACADÊMICO_2363;7;surgery_mask;36;0.217034;0.011286;0.006576;0.003289;0.028657;0.022268
ACADÊMICO_2363;7;n95_mask;36;0.002460;0.000114;0.000066;0.000033;0.000291;0.000225
ACADÊMICO_2363;1;no_mask;34;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2363;1;surgery_mask;34;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2363;1;n95_mask;34;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2364;3;no_mask;30;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2364;3;surgery_mask;30;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2364;3;n95_mask;30;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2364;4;no_mask;30;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2364;4;surgery_mask;30;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2364;4;n95_mask;30;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2364;5;no_mask;36;0.608884;0.043661;0.025629;0.012886;0.107893;0.084682
ACADÊMICO_2364;5;surgery_mask;36;0.213905;0.011110;0.006474;0.003238;0.028213;0.021923
ACADÊMICO_2364;5;n95_mask;36;0.002422;0.000112;0.000065;0.000032;0.000286;0.000222
ACADÊMICO_2364;6;no_mask;37;0.722430;0.061996;0.036566;0.018446;0.150571;0.118929
ACADÊMICO_2364;6;surgery_mask;37;0.289678;0.015911;0.009283;0.004647;0.040225;0.031308
ACADÊMICO_2364;6;n95_mask;37;0.003477;0.000161;0.000093;0.000047;0.000411;0.000319
ACADÊMICO_2364;7;no_mask;37;0.722430;0.061996;0.036566;0.018446;0.150571;0.118929
ACADÊMICO_2364;7;surgery_mask;37;0.289678;0.015911;0.009283;0.004647;0.040225;0.031308
ACADÊMICO_2364;7;n95_mask;37;0.003477;0.000161;0.000093;0.000047;0.000411;0.000319
ACADÊMICO_2364;1;no_mask;36;0.608884;0.043661;0.025629;0.012886;0.107893;0.084682
ACADÊMICO_2364;1;surgery_mask;36;0.213905;0.011110;0.006474;0.003238;0.028213;0.021923
ACADÊMICO_2364;1;n95_mask;36;0.002422;0.000112;0.000065;0.000032;0.000286;0.000222
ACADÊMICO_2365;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2365;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2365;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2365;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2365;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2365;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2365;5;no_mask;36;0.608884;0.043661;0.025629;0.012886;0.107893;0.084682
ACADÊMICO_2365;5;surgery_mask;36;0.213905;0.011110;0.006474;0.003238;0.028213;0.021923
ACADÊMICO_2365;5;n95_mask;36;0.002422;0.000112;0.000065;0.000032;0.000286;0.000222
ACADÊMICO_2365;6;no_mask;36;0.608884;0.043661;0.025629;0.012886;0.107893;0.084682
ACADÊMICO_2365;6;surgery_mask;36;0.213905;0.011110;0.006474;0.003238;0.028213;0.021923
ACADÊMICO_2365;6;n95_mask;36;0.002422;0.000112;0.000065;0.000032;0.000286;0.000222
ACADÊMICO_2365;7;no_mask;36;0.608884;0.043661;0.025629;0.012886;0.107893;0.084682
ACADÊMICO_2365;7;surgery_mask;36;0.213905;0.011110;0.006474;0.003238;0.028213;0.021923
ACADÊMICO_2365;7;n95_mask;36;0.002422;0.000112;0.000065;0.000032;0.000286;0.000222
ACADÊMICO_2365;1;no_mask;36;0.608884;0.043661;0.025629;0.012886;0.107893;0.084682
ACADÊMICO_2365;1;surgery_mask;36;0.213905;0.011110;0.006474;0.003238;0.028213;0.021923
ACADÊMICO_2365;1;n95_mask;36;0.002422;0.000112;0.000065;0.000032;0.000286;0.000222
ACADÊMICO_2366;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2366;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2366;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2366;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2366;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2366;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2366;5;no_mask;30;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2366;5;surgery_mask;30;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2366;5;n95_mask;30;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2366;6;no_mask;30;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2366;6;surgery_mask;30;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2366;6;n95_mask;30;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2366;7;no_mask;30;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2366;7;surgery_mask;30;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2366;7;n95_mask;30;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2366;1;no_mask;30;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2366;1;surgery_mask;30;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2366;1;n95_mask;30;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2367;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2367;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2367;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2367;4;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2367;4;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2367;4;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2367;5;no_mask;58;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2367;5;surgery_mask;58;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2367;5;n95_mask;58;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2367;6;no_mask;58;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2367;6;surgery_mask;58;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2367;6;n95_mask;58;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2367;7;no_mask;58;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2367;7;surgery_mask;58;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2367;7;n95_mask;58;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2367;1;no_mask;30;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2367;1;surgery_mask;30;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2367;1;n95_mask;30;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2368;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2368;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2368;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2368;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2368;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2368;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2368;5;no_mask;22;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2368;5;surgery_mask;22;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2368;5;n95_mask;22;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2368;6;no_mask;22;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2368;6;surgery_mask;22;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2368;6;n95_mask;22;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2368;7;no_mask;22;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2368;7;surgery_mask;22;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2368;7;n95_mask;22;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2368;1;no_mask;22;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2368;1;surgery_mask;22;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2368;1;n95_mask;22;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2369;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2369;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2369;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2369;6;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2369;6;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2369;6;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2369;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2369;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2370;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2370;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2370;6;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2370;6;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2370;6;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2370;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2370;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2371;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2371;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2371;6;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2371;6;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2371;6;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2371;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2371;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2372;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2372;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2372;6;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2372;6;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2372;6;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2372;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2372;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2373;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2373;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2373;6;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2373;6;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2373;6;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2373;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2373;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2374;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2374;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2374;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2374;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2374;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2374;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2374;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2374;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2374;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2374;6;no_mask;61;0.437565;0.026431;0.015453;0.007747;0.066294;0.051748
ACADÊMICO_2374;6;surgery_mask;61;0.134949;0.006677;0.003887;0.001943;0.017020;0.013207
ACADÊMICO_2374;6;n95_mask;61;0.001453;0.000067;0.000039;0.000019;0.000172;0.000133
ACADÊMICO_2374;7;no_mask;18;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_2374;7;surgery_mask;18;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_2374;7;n95_mask;18;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_2374;1;no_mask;18;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2374;1;surgery_mask;18;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2374;1;n95_mask;18;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2375;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2375;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2375;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2375;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2375;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2375;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2375;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2375;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2375;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2375;6;no_mask;73;0.428891;0.025558;0.014937;0.007487;0.064188;0.050081
ACADÊMICO_2375;6;surgery_mask;73;0.130952;0.006453;0.003756;0.001877;0.016454;0.012766
ACADÊMICO_2375;6;n95_mask;73;0.001404;0.000065;0.000038;0.000019;0.000166;0.000128
ACADÊMICO_2375;7;no_mask;28;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_2375;7;surgery_mask;28;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_2375;7;n95_mask;28;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_2375;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2375;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2375;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2376;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2376;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2376;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2376;6;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2376;6;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2376;6;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2376;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2376;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2377;5;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2377;5;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2377;6;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_2377;6;surgery_mask;46;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_2377;6;n95_mask;46;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_2377;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2377;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2378;3;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2378;3;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2378;3;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2378;4;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2378;4;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2378;4;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_2378;5;no_mask;46;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
